TELEMETRY_ID,DEVICE_ID,CAR_ID,RENTAL_ID,TIMESTAMP,LATITUDE,LONGITUDE,SPEED_KMH,ACCELERATION_MS2,BRAKE_PRESSURE_BAR,FUEL_LEVEL_PCT,BATTERY_VOLTAGE,ENGINE_TEMP_C,ODOMETER_KM,EVENT_TYPE,CREATED_AT
13302550,519,544,133,2025-10-27T18:53:18,30.6598451,-6.2596959,0.0,-0.092,0.07,60.95,12.6,46.4,40567,IDLE,2025-10-26T21:23:22.671155
13302551,519,544,133,2025-10-27T18:53:48,30.6602555,-6.2599188,6.03,0.056,0.0,61.07,14.48,104.04,40568,DRIVING,2025-10-26T21:23:22.671155
13302552,519,544,133,2025-10-27T18:54:18,30.6608626,-6.2601041,8.36,0.022,0.76,42.45,14.38,96.8,40568,DRIVING,2025-10-26T21:23:22.671155
13302553,519,544,133,2025-10-27T18:54:48,30.6619321,-6.260524,15.04,0.062,1.24,56.31,14.33,98.5,40569,DRIVING,2025-10-26T21:23:22.671155
13302554,519,544,133,2025-10-27T18:55:18,30.6633791,-6.2600263,20.1,0.047,1.15,69.54,13.86,101.62,40570,DRIVING,2025-10-26T21:23:22.671155
13302555,519,544,133,2025-10-27T18:55:48,30.6645393,-6.2592724,17.7,-0.022,3.01,69.62,14.03,98.06,40570,DRIVING,2025-10-26T21:23:22.672154
13302556,519,544,133,2025-10-27T18:56:18,30.6653937,-6.2583838,15.27,-0.022,2.26,52.64,14.46,98.84,40571,DRIVING,2025-10-26T21:23:22.672154
13302557,519,544,133,2025-10-27T18:56:48,30.6664625,-6.2571963,19.69,0.041,0.29,51.01,14.21,91.01,40571,DRIVING,2025-10-26T21:23:22.672154
13302558,519,544,133,2025-10-27T18:57:18,30.6664625,-6.2571963,0.0,-0.182,0.46,47.9,12.6,60.0,40572,IDLE,2025-10-26T21:23:22.672154
13302559,519,544,133,2025-10-27T18:57:48,30.6664625,-6.2571963,0.0,0.0,0.0,64.8,12.21,51.68,40573,IDLE,2025-10-26T21:23:22.672154
13302560,519,544,133,2025-10-27T18:58:18,30.6670775,-6.2563317,12.85,0.119,1.2,42.4,13.88,101.06,40573,DRIVING,2025-10-26T21:23:22.672154
13302561,519,544,133,2025-10-27T18:58:48,30.6678835,-6.2549372,19.25,0.059,0.13,45.35,13.97,97.53,40574,DRIVING,2025-10-26T21:23:22.672154
13302562,519,544,133,2025-10-27T18:59:18,30.6684078,-6.2532331,20.74,0.014,0.0,72.99,13.95,94.52,40574,DRIVING,2025-10-26T21:23:22.672154
13302563,519,544,133,2025-10-27T18:59:48,30.6683423,-6.2517491,17.02,-0.034,11.77,50.18,13.84,103.57,40575,HARSH_BRAKE,2025-10-26T21:23:22.672154
13302564,519,544,133,2025-10-27T19:00:18,30.668788,-6.2495419,25.98,0.083,2.04,52.35,14.17,100.37,40576,DRIVING,2025-10-26T21:23:22.672154
13302565,519,544,133,2025-10-27T19:00:48,30.6701277,-6.2474734,29.67,0.034,2.91,47.59,14.35,94.05,40576,DRIVING,2025-10-26T21:23:22.672154
13302566,519,544,133,2025-10-27T19:01:18,30.6715327,-6.2457166,27.48,-0.02,1.24,71.45,13.99,90.19,40577,DRIVING,2025-10-26T21:23:22.672154
13302567,519,544,133,2025-10-27T19:01:48,30.6724969,-6.2440559,22.95,-0.042,11.91,62.37,13.99,110.65,40578,HARSH_BRAKE,2025-10-26T21:23:22.672154
13302568,519,544,133,2025-10-27T19:02:18,30.672996,-6.241866,25.96,0.028,0.0,51.21,13.63,93.02,40578,DRIVING,2025-10-26T21:23:22.672154
13302569,519,544,133,2025-10-27T19:02:48,30.6738655,-6.2399314,25.01,-0.009,1.08,45.35,13.86,91.35,40579,DRIVING,2025-10-26T21:23:22.672154
13302570,519,544,133,2025-10-27T19:03:18,30.6746646,-6.2375289,29.51,0.042,1.13,57.61,14.24,95.21,40579,DRIVING,2025-10-26T21:23:22.672154
13302571,519,544,133,2025-10-27T19:03:48,30.6745255,-6.2352991,25.61,-0.036,4.12,61.15,13.91,102.89,40580,DRIVING,2025-10-26T21:23:22.672154
13302572,519,544,133,2025-10-27T19:04:18,30.6748163,-6.2326241,30.89,0.049,3.02,56.2,13.89,101.19,40581,DRIVING,2025-10-26T21:23:22.672154
13302573,519,544,133,2025-10-27T19:04:48,30.6752044,-6.230541,24.42,-0.06,1.24,45.83,13.62,100.43,40581,DRIVING,2025-10-26T21:23:22.672154
13302574,519,544,133,2025-10-27T19:05:18,30.6755999,-6.2289813,18.63,-0.054,0.72,68.92,14.43,103.59,40582,DRIVING,2025-10-26T21:23:22.672154
13302575,519,544,133,2025-10-27T19:05:48,30.6755999,-6.2289813,0.0,-0.172,0.03,62.12,12.23,51.87,40582,IDLE,2025-10-26T21:23:22.672154
13302576,519,544,133,2025-10-27T19:06:18,30.6757577,-6.2285224,5.66,0.052,0.05,55.64,14.06,103.38,40583,DRIVING,2025-10-26T21:23:22.673122
13302577,519,544,133,2025-10-27T19:06:48,30.6761566,-6.2274815,13.05,0.068,1.48,57.29,14.13,102.41,40584,DRIVING,2025-10-26T21:23:22.673122
13302578,519,544,133,2025-10-27T19:07:18,30.6764605,-6.2262028,15.2,0.02,2.15,60.94,13.99,95.21,40584,DRIVING,2025-10-26T21:23:22.673122
13302579,519,544,133,2025-10-27T19:07:48,30.6764605,-6.2262028,0.0,-0.141,0.0,68.31,12.27,56.62,40585,IDLE,2025-10-26T21:23:22.673122
13302580,519,544,133,2025-10-27T19:08:18,30.6770481,-6.2252659,13.28,0.123,0.0,61.1,13.98,96.27,40586,RAPID_ACCEL,2025-10-26T21:23:22.673122
13302581,519,544,133,2025-10-27T19:08:48,30.6777058,-6.2241352,15.64,0.022,0.0,74.36,13.61,93.06,40586,DRIVING,2025-10-26T21:23:22.673122
13302582,519,544,133,2025-10-27T19:09:18,30.6788494,-6.2227952,21.63,0.055,1.41,60.63,13.52,100.23,40587,DRIVING,2025-10-26T21:23:22.673122
13302583,519,544,133,2025-10-27T19:09:48,30.6801737,-6.2220477,19.61,-0.019,0.14,48.26,13.67,101.82,40587,DRIVING,2025-10-26T21:23:22.673122
13302584,519,544,133,2025-10-27T19:10:18,30.6810485,-6.221126,15.72,-0.036,1.07,58.93,13.95,95.29,40588,DRIVING,2025-10-26T21:23:22.673122
13302585,519,544,133,2025-10-27T19:10:48,30.6819863,-6.2205422,14.17,-0.014,2.07,49.23,13.5,102.01,40589,DRIVING,2025-10-26T21:23:22.673122
13302586,519,544,133,2025-10-27T19:11:18,30.6831698,-6.2191205,22.67,0.079,1.63,51.38,13.97,101.17,40589,DRIVING,2025-10-26T21:23:22.673122
13302587,519,544,133,2025-10-27T19:11:48,30.6831698,-6.2191205,0.0,-0.21,0.0,49.65,12.55,48.89,40590,IDLE,2025-10-26T21:23:22.673122
13302588,519,544,133,2025-10-27T19:12:18,30.6831698,-6.2191205,0.0,0.0,0.0,48.75,12.51,54.49,40590,IDLE,2025-10-26T21:23:22.673122
13302589,519,544,133,2025-10-27T19:12:48,30.6831698,-6.2191205,0.0,0.0,0.0,56.49,12.59,43.02,40591,IDLE,2025-10-26T21:23:22.673122
13302590,519,544,133,2025-10-27T19:13:18,30.6831698,-6.2191205,0.0,0.0,0.0,46.93,12.49,53.45,40592,IDLE,2025-10-26T21:23:22.673122
13302591,519,544,133,2025-10-27T19:13:48,30.6840725,-6.2191477,12.03,0.111,1.8,42.32,13.7,98.43,40592,DRIVING,2025-10-26T21:23:22.673122
13302592,519,544,133,2025-10-27T19:14:18,30.685232,-6.2189853,15.56,0.033,1.39,43.67,13.98,91.18,40593,DRIVING,2025-10-26T21:23:22.673122
13302593,519,544,133,2025-10-27T19:14:48,30.686055,-6.2183219,13.34,-0.021,0.96,61.67,14.15,93.43,40594,DRIVING,2025-10-26T21:23:22.673122
13302594,519,544,133,2025-10-27T19:15:18,30.6871728,-6.2177158,16.43,0.029,0.0,53.28,13.83,104.27,40594,DRIVING,2025-10-26T21:23:22.673122
13302595,519,544,133,2025-10-27T19:15:48,30.6871728,-6.2177158,0.0,-0.152,0.22,74.67,12.44,53.68,40595,IDLE,2025-10-26T21:23:22.673122
13302596,519,544,133,2025-10-27T19:16:18,30.6876515,-6.2176118,6.49,0.06,0.0,42.13,13.86,93.37,40595,DRIVING,2025-10-26T21:23:22.673122
13302597,519,544,133,2025-10-27T19:16:48,30.6886479,-6.2175839,13.28,0.063,0.33,49.66,13.75,92.33,40596,DRIVING,2025-10-26T21:23:22.673122
13302598,519,544,133,2025-10-27T19:17:18,30.6886479,-6.2175839,0.0,-0.123,0.0,51.87,12.38,46.6,40597,IDLE,2025-10-26T21:23:22.673122
13302599,519,544,133,2025-10-27T19:17:48,30.6890335,-6.2174918,5.24,0.049,1.88,47.08,13.55,100.97,40597,DRIVING,2025-10-26T21:23:22.673122
13302600,519,544,133,2025-10-27T19:18:18,30.6902033,-6.2169177,16.91,0.108,1.63,59.73,13.83,113.24,40598,RAPID_ACCEL,2025-10-26T21:23:22.674156
13302601,519,544,133,2025-10-27T19:18:48,30.6909597,-6.2157884,16.4,-0.005,1.15,47.86,13.66,97.51,40598,DRIVING,2025-10-26T21:23:22.674156
13302602,519,544,133,2025-10-27T19:19:18,30.6909597,-6.2157884,0.0,-0.152,0.0,58.17,12.49,40.08,40599,IDLE,2025-10-26T21:23:22.674156
13302603,519,544,133,2025-10-27T19:19:48,30.6909597,-6.2157884,0.0,0.0,0.0,55.29,12.43,48.27,40600,IDLE,2025-10-26T21:23:22.674156
13302604,519,544,133,2025-10-27T19:20:18,30.6912246,-6.2149875,9.83,0.091,1.94,45.91,14.4,108.96,40600,RAPID_ACCEL,2025-10-26T21:23:22.674156
13302605,519,544,133,2025-10-27T19:20:48,30.6920161,-6.2136108,18.97,0.085,0.37,61.2,14.16,99.83,40601,DRIVING,2025-10-26T21:23:22.674156
13302606,519,544,133,2025-10-27T19:21:18,30.6930026,-6.2123875,19.21,0.002,0.0,46.16,14.36,94.57,40602,DRIVING,2025-10-26T21:23:22.674156
13302607,519,544,133,2025-10-27T19:21:48,30.6944339,-6.2110557,24.42,0.048,1.36,45.63,13.82,101.11,40602,DRIVING,2025-10-26T21:23:22.674156
13302608,519,544,133,2025-10-27T19:22:18,30.6964288,-6.2097248,30.63,0.057,2.98,45.98,14.42,103.22,40603,DRIVING,2025-10-26T21:23:22.674156
13302609,519,544,133,2025-10-27T19:22:48,30.6980143,-6.208492,25.4,-0.048,2.09,62.77,14.42,104.35,40603,DRIVING,2025-10-26T21:23:22.674156
13302610,519,544,133,2025-10-27T19:23:18,30.7000522,-6.2078873,28.02,0.024,2.27,54.3,14.02,101.17,40604,DRIVING,2025-10-26T21:23:22.674156
13302611,519,544,133,2025-10-27T19:23:48,30.702424,-6.2076857,31.68,0.034,2.29,52.36,14.46,101.46,40605,DRIVING,2025-10-26T21:23:22.674156
13302612,519,544,133,2025-10-27T19:24:18,30.7045263,-6.2083422,29.0,-0.025,0.9,70.19,14.14,91.3,40605,DRIVING,2025-10-26T21:23:22.674156
13302613,519,544,133,2025-10-27T19:24:48,30.7067745,-6.2088215,30.44,0.013,0.96,48.24,14.21,96.15,40606,DRIVING,2025-10-26T21:23:22.674156
13302614,519,544,133,2025-10-27T19:25:18,30.7089773,-6.2096599,30.87,0.004,1.1,60.17,14.4,92.1,40606,DRIVING,2025-10-26T21:23:22.674156
13302615,519,544,133,2025-10-27T19:25:48,30.7105464,-6.2114374,29.18,-0.016,2.79,55.85,13.66,104.15,40607,DRIVING,2025-10-26T21:23:22.674156
13302616,519,544,133,2025-10-27T19:26:18,30.7116266,-6.2139403,32.07,0.027,1.74,57.88,14.44,96.64,40608,DRIVING,2025-10-26T21:23:22.674156
13302617,519,544,133,2025-10-27T19:26:48,30.7123896,-6.2160587,26.3,-0.053,1.61,48.35,13.88,104.8,40608,DRIVING,2025-10-26T21:23:22.674156
13302618,519,544,133,2025-10-27T19:27:18,30.7139215,-6.2174123,25.63,-0.006,0.91,70.82,13.91,90.04,40609,DRIVING,2025-10-26T21:23:22.674156
13302619,519,544,133,2025-10-27T19:27:48,30.715041,-6.2188925,22.58,-0.028,2.51,45.68,13.98,96.12,40610,DRIVING,2025-10-26T21:23:22.674156
13302620,519,544,133,2025-10-27T19:28:18,30.7158386,-6.2205061,21.32,-0.012,12.66,67.8,13.51,108.15,40610,HARSH_BRAKE,2025-10-26T21:23:22.674156
13302621,519,544,133,2025-10-27T19:28:48,30.7168238,-6.2222859,24.24,0.027,3.34,55.79,13.74,101.19,40611,DRIVING,2025-10-26T21:23:22.674156
13302622,519,544,133,2025-10-27T19:29:18,30.7183069,-6.2265227,52.38,0.261,2.34,56.75,13.71,92.41,40611,DRIVING,2025-10-26T21:23:22.674156
13302623,519,544,133,2025-10-27T19:29:48,30.7217089,-6.2310762,69.08,0.155,4.03,67.51,13.82,96.29,40612,DRIVING,2025-10-26T21:23:22.674156
13302624,519,544,133,2025-10-27T19:30:18,30.7278394,-6.2353293,95.08,0.241,4.34,50.78,13.81,97.74,40613,DRIVING,2025-10-26T21:23:22.674156
13302625,519,544,133,2025-10-27T19:30:48,30.7339377,-6.2396916,95.36,0.003,3.9,45.79,14.23,97.0,40613,DRIVING,2025-10-26T21:23:22.674156
13302626,519,544,133,2025-10-27T19:31:18,30.7419705,-6.242127,110.57,0.141,5.36,50.6,13.95,103.88,40614,DRIVING,2025-10-26T21:23:22.674156
13302627,519,544,133,2025-10-27T19:31:48,30.7498108,-6.2447451,108.65,-0.018,6.45,60.05,14.13,100.64,40614,DRIVING,2025-10-26T21:23:22.674156
13302628,519,544,133,2025-10-27T19:32:18,30.7555018,-6.2523523,115.45,0.063,6.24,48.98,14.47,98.61,40615,DRIVING,2025-10-26T21:23:22.674156
13302629,519,544,133,2025-10-27T19:32:48,30.7616394,-6.2588431,110.47,-0.046,5.44,70.25,13.88,104.19,40616,DRIVING,2025-10-26T21:23:22.674156
13302630,519,544,133,2025-10-27T19:33:18,30.7678235,-6.2638537,100.37,-0.094,6.29,67.91,14.43,94.41,40616,DRIVING,2025-10-26T21:23:22.674156
13302631,519,544,133,2025-10-27T19:33:48,30.7758299,-6.2650822,107.57,0.067,4.43,50.19,13.59,91.02,40617,DRIVING,2025-10-26T21:23:22.674156
13302632,519,544,133,2025-10-27T19:34:18,30.7839987,-6.2662553,109.63,0.019,3.65,62.29,13.67,112.0,40618,RAPID_ACCEL,2025-10-26T21:23:22.674156
13302633,519,544,133,2025-10-27T19:34:48,30.792744,-6.2649407,117.46,0.072,5.51,63.38,14.32,99.37,40618,DRIVING,2025-10-26T21:23:22.675695
13302634,519,544,133,2025-10-27T19:35:18,30.799669,-6.2642509,92.58,-0.23,6.53,65.47,13.92,96.71,40619,DRIVING,2025-10-26T21:23:22.675695
13302635,519,544,133,2025-10-27T19:35:48,30.8053245,-6.2623016,78.56,-0.13,4.43,40.47,14.23,92.48,40619,DRIVING,2025-10-26T21:23:22.675695
13302636,519,544,133,2025-10-27T19:36:18,30.809926,-6.259472,69.32,-0.086,3.64,44.92,14.33,101.72,40620,DRIVING,2025-10-26T21:23:22.675695
13302637,519,544,133,2025-10-27T19:36:48,30.8142223,-6.2585754,58.14,-0.104,4.51,46.23,13.96,93.27,40621,DRIVING,2025-10-26T21:23:22.675695
13302638,519,544,133,2025-10-27T19:37:18,30.8184328,-6.2585839,56.08,-0.019,3.04,73.75,13.74,92.95,40621,DRIVING,2025-10-26T21:23:22.675695
13302639,519,544,133,2025-10-27T19:37:48,30.8226965,-6.2598874,58.72,0.024,0.98,43.79,13.68,100.58,40622,DRIVING,2025-10-26T21:23:22.675695
13302640,519,544,133,2025-10-27T19:38:18,30.8264456,-6.2611695,52.05,-0.062,2.64,74.27,14.06,104.0,40622,DRIVING,2025-10-26T21:23:22.675695
13302641,519,544,133,2025-10-27T19:38:48,30.8300889,-6.2614497,48.63,-0.032,0.61,46.57,14.01,102.19,40623,DRIVING,2025-10-26T21:23:22.675695
13302642,519,544,133,2025-10-27T19:39:18,30.8331697,-6.2592952,47.87,-0.007,3.06,60.39,13.64,91.07,40624,DRIVING,2025-10-26T21:23:22.675695
13302643,519,544,133,2025-10-27T19:39:48,30.8353998,-6.2563515,44.9,-0.027,2.59,73.23,14.03,103.83,40624,DRIVING,2025-10-26T21:23:22.675695
13302644,519,544,133,2025-10-27T19:40:18,30.8371732,-6.2528664,46.33,0.013,2.86,72.94,13.69,101.29,40625,DRIVING,2025-10-26T21:23:22.675695
13302645,519,544,133,2025-10-27T19:40:48,30.8371732,-6.2528664,0.0,-0.429,0.17,59.61,12.55,42.22,40625,IDLE,2025-10-26T21:23:22.675695
13302646,519,544,133,2025-10-27T19:41:18,30.8371732,-6.2528664,0.0,0.0,0.0,54.17,12.33,43.5,40626,IDLE,2025-10-26T21:23:22.675695
13302647,519,544,133,2025-10-27T19:41:48,30.8371732,-6.2528664,0.0,0.0,0.0,43.15,12.39,56.83,40627,IDLE,2025-10-26T21:23:22.675695
13302648,519,544,133,2025-10-27T19:42:18,30.8374254,-6.252668,4.05,0.037,0.0,48.93,14.27,96.79,40627,DRIVING,2025-10-26T21:23:22.675695
13302649,519,544,133,2025-10-27T19:42:48,30.8377644,-6.2524716,5.04,0.009,0.09,46.45,14.02,104.24,40628,DRIVING,2025-10-26T21:23:22.675695
13302650,519,544,133,2025-10-27T19:43:18,30.8383387,-6.2518965,10.09,0.047,0.04,49.39,14.07,104.22,40629,DRIVING,2025-10-26T21:23:22.675695
13302651,519,544,133,2025-10-27T19:43:48,30.8391725,-6.2505214,19.25,0.085,1.47,61.99,14.32,103.88,40629,DRIVING,2025-10-26T21:23:22.675695
13302652,519,544,133,2025-10-27T19:44:18,30.8399296,-6.2490212,19.9,0.006,2.18,65.78,13.57,102.97,40630,DRIVING,2025-10-26T21:23:22.675695
13302653,519,544,133,2025-10-27T19:44:48,30.8402737,-6.2468415,25.35,0.05,1.31,57.64,14.16,95.52,40630,DRIVING,2025-10-26T21:23:22.675695
13302654,519,544,133,2025-10-27T19:45:18,30.8402737,-6.2468415,0.0,-0.235,1.34,53.74,12.6,54.7,40631,IDLE,2025-10-26T21:23:22.675695
13302655,519,544,133,2025-10-27T19:45:48,30.8402737,-6.2468415,0.0,0.0,0.0,59.56,12.39,43.55,40632,IDLE,2025-10-26T21:23:22.675695
13302656,519,544,133,2025-10-27T19:46:18,30.8403299,-6.2465114,3.85,0.036,1.09,42.78,13.84,101.18,40632,DRIVING,2025-10-26T21:23:22.676739
13302657,519,544,133,2025-10-27T19:46:48,30.8405884,-6.2453614,13.6,0.09,0.0,47.39,14.12,93.66,40633,DRIVING,2025-10-26T21:23:22.676739
13302658,519,544,133,2025-10-27T19:47:18,30.8405884,-6.2453614,0.0,-0.126,0.0,48.14,12.33,46.78,40633,IDLE,2025-10-26T21:23:22.676739
13302659,519,544,133,2025-10-27T19:47:48,30.8408768,-6.2447783,7.7,0.071,0.71,41.8,14.04,96.04,40634,DRIVING,2025-10-26T21:23:22.676739
13302660,519,544,133,2025-10-27T19:48:18,30.8422621,-6.2419096,37.64,0.277,2.09,64.56,13.65,103.11,40635,DRIVING,2025-10-26T21:23:22.676739
13302661,519,544,133,2025-10-27T19:48:48,30.8463406,-6.2382676,68.46,0.285,3.94,48.29,14.43,92.41,40635,DRIVING,2025-10-26T21:23:22.676739
13302662,519,544,133,2025-10-27T19:49:18,30.8505053,-6.2332498,79.81,0.105,3.51,40.94,13.92,93.76,40636,DRIVING,2025-10-26T21:23:22.676739
13302663,519,544,133,2025-10-27T19:49:48,30.8554189,-6.2268763,97.96,0.168,6.55,52.76,13.84,100.27,40637,DRIVING,2025-10-26T21:23:22.676739
13302664,519,544,133,2025-10-27T19:50:18,30.8617872,-6.2205492,111.49,0.125,4.23,47.59,13.6,96.2,40637,DRIVING,2025-10-26T21:23:22.676739
13302665,519,544,133,2025-10-27T19:50:48,30.8659986,-6.211982,112.88,0.013,14.69,67.92,14.29,110.17,40638,HARSH_BRAKE,2025-10-26T21:23:22.676739
13302666,519,544,133,2025-10-27T19:51:18,30.8675158,-6.201937,116.61,0.035,4.22,68.39,14.44,90.01,40638,DRIVING,2025-10-26T21:23:22.676739
13302667,519,544,133,2025-10-27T19:51:48,30.8695891,-6.1920914,115.91,-0.006,4.72,53.14,14.0,91.42,40639,DRIVING,2025-10-26T21:23:22.676739
13302668,519,544,133,2025-10-27T19:52:18,30.8730334,-6.1833362,110.11,-0.054,6.59,44.52,14.4,94.77,40640,DRIVING,2025-10-26T21:23:22.677277
13302669,519,544,133,2025-10-27T19:52:48,30.8799489,-6.1773301,114.89,0.044,5.52,72.21,13.53,96.04,40640,DRIVING,2025-10-26T21:23:22.677277
13302670,519,544,133,2025-10-27T19:53:18,30.8862232,-6.1712462,108.73,-0.057,4.93,66.73,13.51,103.07,40641,DRIVING,2025-10-26T21:23:22.677277
13302671,519,544,133,2025-10-27T19:53:48,30.8925469,-6.1644926,114.26,0.051,5.5,41.17,14.33,91.5,40641,DRIVING,2025-10-26T21:23:22.677277
13302672,519,544,133,2025-10-27T19:54:18,30.8977333,-6.156556,114.03,-0.002,4.57,69.22,14.29,101.69,40642,DRIVING,2025-10-26T21:23:22.677277
13302673,519,544,133,2025-10-27T19:54:48,30.9045144,-6.156174,90.43,-0.219,7.4,42.71,14.13,94.38,40643,DRIVING,2025-10-26T21:23:22.677277
13302674,519,544,133,2025-10-27T19:55:18,30.9095796,-6.1574271,68.97,-0.199,6.15,49.66,13.67,104.15,40643,DRIVING,2025-10-26T21:23:22.677277
13302675,519,544,133,2025-10-27T19:55:48,30.9142492,-6.1593144,65.83,-0.029,2.69,55.33,14.15,98.97,40644,DRIVING,2025-10-26T21:23:22.677277
13302676,519,544,133,2025-10-27T19:56:18,30.9177885,-6.1626739,60.8,-0.047,2.94,50.85,13.7,91.17,40645,DRIVING,2025-10-26T21:23:22.677277
13302677,519,544,133,2025-10-27T19:56:48,30.9210677,-6.1656846,55.6,-0.048,1.48,72.07,14.47,101.16,40645,DRIVING,2025-10-26T21:23:22.677277
13302678,519,544,133,2025-10-27T19:57:18,30.9234458,-6.1676835,39.05,-0.153,14.65,41.11,14.02,107.17,40646,HARSH_BRAKE,2025-10-26T21:23:22.677277
13302679,519,544,133,2025-10-27T19:57:48,30.9256498,-6.1691105,33.58,-0.051,13.62,64.5,13.74,104.42,40646,HARSH_BRAKE,2025-10-26T21:23:22.677277
13302680,519,544,133,2025-10-27T19:58:18,30.9285371,-6.1706147,42.13,0.079,2.61,66.28,13.89,112.6,40647,RAPID_ACCEL,2025-10-26T21:23:22.677822
13302681,519,544,133,2025-10-27T19:58:48,30.9309154,-6.1702538,31.95,-0.094,12.15,39.4,13.82,106.49,40648,HARSH_BRAKE,2025-10-26T21:23:22.677822
13302682,519,544,133,2025-10-27T19:59:18,30.9328199,-6.1701146,25.42,-0.06,3.5,51.9,14.35,103.71,40648,DRIVING,2025-10-26T21:23:22.677822
13302683,519,544,133,2025-10-27T19:59:48,30.9357598,-6.1697865,39.34,0.129,2.97,61.33,13.81,96.58,40649,RAPID_ACCEL,2025-10-26T21:23:22.677822
13302684,519,544,133,2025-10-27T20:00:18,30.9357598,-6.1697865,0.0,-0.364,0.0,60.83,12.22,48.29,40649,IDLE,2025-10-26T21:23:22.677822
13302685,519,544,133,2025-10-27T20:00:48,30.9368647,-6.1698588,14.74,0.136,2.27,73.55,13.6,90.26,40650,DRIVING,2025-10-26T21:23:22.677822
13302686,519,544,133,2025-10-27T20:01:18,30.9386553,-6.1696396,23.98,0.086,3.03,55.94,14.32,91.59,40651,DRIVING,2025-10-26T21:23:22.677822
13302687,519,544,133,2025-10-27T20:01:48,30.9410555,-6.169475,32.03,0.075,0.79,63.33,13.99,99.25,40651,RAPID_ACCEL,2025-10-26T21:23:22.677822
13302688,519,544,133,2025-10-27T20:02:18,30.9428822,-6.1678678,30.48,-0.014,11.25,43.83,13.93,116.51,40652,HARSH_BRAKE,2025-10-26T21:23:22.677822
13302689,519,544,133,2025-10-27T20:02:48,30.9466001,-6.1657613,55.06,0.228,4.29,41.99,13.85,98.58,40653,DRIVING,2025-10-26T21:23:22.677822
13302690,519,544,133,2025-10-27T20:03:18,30.951089,-6.1650217,60.39,0.049,2.81,71.4,14.19,103.88,40653,DRIVING,2025-10-26T21:23:22.677822
13302691,519,544,133,2025-10-27T20:03:48,30.9562787,-6.1631731,72.28,0.11,3.56,67.24,13.85,90.38,40654,DRIVING,2025-10-26T21:23:22.677822
13302692,519,544,133,2025-10-27T20:04:18,30.9625719,-6.1615299,85.9,0.126,3.63,70.0,13.72,93.51,40654,DRIVING,2025-10-26T21:23:22.677822
13302693,519,544,133,2025-10-27T20:04:48,30.9676307,-6.1559714,92.58,0.062,4.85,70.6,13.86,101.41,40655,DRIVING,2025-10-26T21:23:22.677822
13302694,519,544,133,2025-10-27T20:05:18,30.9738144,-6.1508287,101.16,0.079,15.15,43.06,13.68,106.97,40656,HARSH_BRAKE,2025-10-26T21:23:22.677822
13302695,519,544,133,2025-10-27T20:05:48,30.9787859,-6.143688,105.05,0.036,4.33,39.54,13.68,103.94,40656,RAPID_ACCEL,2025-10-26T21:23:22.677822
13302696,519,544,133,2025-10-27T20:06:18,30.9848557,-6.1351131,126.99,0.203,7.6,61.66,13.5,105.53,40657,RAPID_ACCEL,2025-10-26T21:23:22.677822
13302697,519,544,133,2025-10-27T20:06:48,30.9934245,-6.1325314,117.88,-0.084,5.49,62.44,13.56,94.91,40657,DRIVING,2025-10-26T21:23:22.677822
13302698,519,544,133,2025-10-27T20:07:18,30.9985198,-6.1263407,97.99,-0.184,17.32,47.16,13.74,104.48,40658,HARSH_BRAKE,2025-10-26T21:23:22.677822
13302699,519,544,133,2025-10-27T20:07:48,31.003215,-6.119084,103.81,0.054,5.38,68.14,13.99,101.33,40659,DRIVING,2025-10-26T21:23:22.677822
13302700,519,544,133,2025-10-27T20:08:18,31.0060216,-6.109522,115.39,0.107,5.48,65.37,13.8,104.4,40659,DRIVING,2025-10-26T21:23:22.678829
13302701,519,544,133,2025-10-27T20:08:48,31.006954,-6.0999532,109.95,-0.05,6.9,64.18,13.65,98.88,40660,DRIVING,2025-10-26T21:23:22.678829
13302702,519,544,133,2025-10-27T20:09:18,31.0030857,-6.0907717,116.8,0.063,5.4,73.0,13.91,90.39,40661,DRIVING,2025-10-26T21:23:22.678829
13302703,519,544,133,2025-10-27T20:09:48,30.9987093,-6.0827411,108.65,-0.075,5.66,59.36,14.15,91.92,40661,DRIVING,2025-10-26T21:23:22.678829
13302704,519,544,133,2025-10-27T20:10:18,30.9960905,-6.074326,102.22,-0.06,5.43,39.01,14.17,94.09,40662,DRIVING,2025-10-26T21:23:22.678829
13302705,519,544,133,2025-10-27T20:10:48,30.9941255,-6.0650414,109.2,0.065,4.66,72.52,13.97,112.47,40662,RAPID_ACCEL,2025-10-26T21:23:22.678829
13302706,519,544,133,2025-10-27T20:11:18,30.9943402,-6.0574739,86.45,-0.211,6.16,63.2,14.07,100.36,40663,DRIVING,2025-10-26T21:23:22.678829
13302707,519,544,133,2025-10-27T20:11:48,30.9932559,-6.0516131,68.46,-0.167,6.65,64.1,14.21,90.44,40664,DRIVING,2025-10-26T21:23:22.678829
13302708,519,544,133,2025-10-27T20:12:18,30.9918446,-6.047351,52.17,-0.151,3.95,56.02,13.9,104.22,40664,DRIVING,2025-10-26T21:23:22.678829
13302709,519,544,133,2025-10-27T20:12:48,30.9899338,-6.0446149,40.3,-0.11,2.79,46.24,14.45,96.07,40665,DRIVING,2025-10-26T21:23:22.678829
13302710,519,544,133,2025-10-27T20:13:18,30.9899338,-6.0446149,0.0,-0.373,0.16,60.12,12.54,55.35,40665,IDLE,2025-10-26T21:23:22.678829
